,created_at,sentiment,tweet
176,2019-09-02,Neutral,b btcusd market 1h timeframe on september 2 at 04 00 utc is bullish cryptocurrency bitcoin btc crypto xe2 x80 xa6
177,2019-09-02,Positive,b good morning n nit is 07 00 ncurrent weather 12 7 xc2 xb0c 91 0 nbitcoin 9784 37 us xe2 x80 xa6
178,2019-09-02,Neutral,b xe2 x8f xb0 08 00 n xe2 x82 xbf bitcoin 9 803 9216 n bitcoin btc btcusd
179,2019-09-02,Neutral,b pre xc3 xa7os bank to crypto n nbitcoin r 41 844 37 nbitcoin cash r 1 304 34 nethereum r 758 56 nsmartcash r 0 02 nzcor xe2 x80 xa6
180,2019-09-02,Neutral,b pre xc3 xa7os bank to crypto n nbitcoin r 41 844 37 nbitcoin cash r 1 304 34 nethereum r 758 56 nsmartcash r 0 02 nzcor xe2 x80 xa6
181,2019-09-02,Neutral,b forex signals brief n1 manufacturing pmi from europe in focus n2 gbpjpy clear resistance at 130 00 n3 usdcad xe2 x80 xa6
182,2019-09-02,Neutral,b the hardware bitcoin wallet get trezor now for only 89 eur btc bitcoin 00
183,2019-09-02,Neutral,b buy bitcoin with paypal also with cc paysafecard skrill okpay btc bitcoin 00
184,2019-09-02,Positive,b order your secure and smart btc eth altcoin hardware wallet only 94 80 eur bitcoin btc xe2 x80 xa6
185,2019-09-02,Neutral,b 1 btc price bitstamp 9786 24 usd coinbase usd btc bitcoin 2019 09 02 00 10
186,2019-09-02,Neutral,b 1 btc bitcoin quotes n 9760 47 9773 64 bitstamp n 9767 72 9772 00 kraken n xe2 x87 xa2 5 92 11 53
187,2019-09-02,Neutral,b btcusd market 1h timeframe on september 2 at 03 00 utc is bullish cryptocurrency bitcoin btc crypto xe2 x80 xa6
188,2019-09-02,Positive,b top 5 cryptocurrencies prices n n xf0 x9f x94 xbb btc 9 771 50 bitcoin 0 05 n xf0 x9f x94 xbb eth 171 74 ethereum 0 00 n xe2 xac x86 xef xb8 x8f xrp 0 2566 xe2 x80 xa6
189,2019-09-02,Positive,b top 5 cryptocurrencies ndaily price n bitcoin 9771 2 70 n ripple 0 26 0 26 n ethereum 171 12 1 22 xe2 x80 xa6
190,2019-09-02,Neutral,b xe2 x8f xb0 07 00 n xe2 x82 xbf bitcoin 9 803 9216 n bitcoin btc btcusd
191,2019-09-02,Neutral,b bitcoin btc nprice 9 774 98 nchange in 1h 0 02 nmarket cap 175 076 134 340 00 nranking 1 n bitcoin btc
192,2019-09-02,Neutral,b live n02 09 12 00 live german time nnegative bond yields gt use crypto as a safe haven bitcoin
193,2019-09-02,Neutral,b btcusd 9788 1 nprice change 1 hour 0 30 1 day 1 72 1 week 6 00 n9 2 2019 4 08 am n nreal time bitcoin price xe2 x80 xa6
194,2019-09-02,Neutral,b btcusd market 1h timeframe on september 2 at 02 00 utc is bullish cryptocurrency bitcoin btc crypto xe2 x80 xa6
195,2019-09-02,Positive,b top 5 cryptocurrencies current prices n nbitcoin btc 9 777 45 xe2 xac x86 xef xb8 x8f 0 16 nethereum eth 171 69 xe2 xac x86 xef xb8 x8f 0 26 nxrp xe2 x80 xa6
196,2019-09-02,Neutral,b xe2 x8f xb0 06 00 n xe2 x82 xbf bitcoin 9 803 9216 n bitcoin btc btcusd
197,2019-09-02,Neutral,b bitcoin btc nprice 9 774 95 nchange in 1h 0 14 nmarket cap 175 075 015 015 00 nranking 1 n bitcoin btc
198,2019-09-02,Neutral,b xf0 x9f x93 x88pump alert cnd btc on bitfinex price increase 171 775 00 volume 211 564 92 cnd btc bitfinex xe2 x80 xa6
199,2019-09-02,Neutral,b 1 btc price bitstamp 9761 00 usd coinbase usd btc bitcoin 2019 09 01 22 10
200,2019-09-02,Positive,b top 5 cryptocurrencies n alert time 2019 09 02 05 00 55 n bitcoin 9 761 973 n ethereum 171 302 n xrp 0 257 xe2 x80 xa6
201,2019-09-02,Neutral,b btcusd market 1h timeframe on september 2 at 01 00 utc is bullish cryptocurrency bitcoin btc crypto xe2 x80 xa6
202,2019-09-02,Neutral,b 2019 09 02 11 00 20 24h btc priceper currency nvia
203,2019-09-02,Neutral,b xe2 x8f xb0 05 00 n xe2 x82 xbf bitcoin 9 803 9216 n bitcoin btc btcusd
204,2019-09-02,Neutral,b bitcoin btc nprice 9 757 78 nchange in 1h 0 07 nmarket cap 174 766 305 708 00 nranking 1 n bitcoin btc
205,2019-09-02,Neutral,b and we close the first day of september with the current cost of the main cryptocurrencies bitcoin trading below xe2 x80 xa6
206,2019-09-02,Neutral,b new flash alert long bitcoin cash bch at us 282 172 signalled at 2019 09 02t01 00 00
207,2019-09-02,Positive,b top 5 cryptocurrencies n alert time 2019 09 02 04 00 59 n bitcoin 9 762 464 n ethereum 171 601 n xrp 0 257 xe2 x80 xa6
208,2019-09-02,Neutral,b btcusd market 1h timeframe on september 2 at 00 00 utc is bullish cryptocurrency bitcoin btc crypto xe2 x80 xa6
209,2019-09-02,Positive,b top 5 cryptocurrencies prices n n xe2 xac x86 xef xb8 x8f btc 9 762 46 bitcoin 0 04 n xf0 x9f x94 xbb eth 171 60 ethereum 0 14 n xf0 x9f x94 xbb xrp 0 257 xe2 x80 xa6
210,2019-09-02,Neutral,b xe2 x8f xb0 04 00 n xe2 x82 xbf bitcoin 9 803 9216 n bitcoin btc btcusd
211,2019-09-02,Positive,b rt can someone spot me 450 00 in btc i have to buy more modelo xf0 x9f x92 xaf xf0 x9f x92 x80 n nbc1qg5vmfy3pvy3x85y27vy78e7q2n99nx3dy9zzgw n n crypto xe2 x80 xa6
212,2019-09-02,Neutral,b rt netcurrency index nci 30 top gainers last 24 hours 3 00 pm utc 1 sep n nnci benchmark 2nd round ieo on vindax exchan xe2 x80 xa6
213,2019-09-02,Positive,b always pay me instantly n n 6 00 has been successfully sent to your bitcoin account 1nx53ftwqm1ew1sabhkuxf xe2 x80 xa6
214,2019-09-02,Neutral,b xf0 x9f x94 xa5 xf0 x9f x94 xa5 xf0 x9f x94 xa5 hourly crypto updates xf0 x9f x94 xa5 xf0 x9f x94 xa5 xf0 x9f x94 xa5 nbitcoin btc 9758 985 nethereum eth 171 614 nbasic attention token bat 0 180 xe2 x80 xa6
215,2019-09-02,Neutral,b xe3 x80 x90both okex bitcoin and ethereum quarterly contract positions increased xe3 x80 x91according to the data of okex s contract as xe2 x80 xa6
216,2019-09-02,Positive,b rt 5 countries that have much higher inflation rate n n1 southsudan inflation rate 48 n2 iran inflation rate xe2 x80 xa6
217,2019-09-02,Neutral,b 1 btc price bitstamp 9790 00 usd coinbase usd btc bitcoin 2019 09 01 20 10
218,2019-09-02,Neutral,b xf0 x9f x93 xa2new trade n xf0 x9f x8c x8eexchange binance n xf0 x9f x93 x8c grsbtc n xe2 x8f xb3buy date 2019 09 02 01 00 00 n xe2 x8c x9bsell date 2019 09 02 02 08 14 n xf0 x9f x93 x88buy 0 0 xe2 x80 xa6
219,2019-09-02,Neutral,b new flash alert long bitcoin sv bsv at us 129 653 signalled at 2019 09 02t00 00 00
220,2019-09-02,Neutral,b btcusd 9774 16 nprice change 1 hour 0 00 1 day 1 74 1 week 3 74 n9 2 2019 1 05 am n nreal time bitcoin price xe2 x80 xa6
221,2019-09-02,Neutral,b top 5 crypto losers n alert time 2019 09 02 03 05 00 n zeuscrowdfunding 0 000 n phantomx 0 000 n zmine 0 002 xe2 x80 xa6
222,2019-09-02,Neutral,b btcusd market 1h timeframe on september 1 at 23 00 utc is bullish cryptocurrency bitcoin btc crypto xe2 x80 xa6
223,2019-09-02,Neutral,b xe2 x8f xb0 03 00 n xe2 x82 xbf bitcoin 9 803 9216 n bitcoin btc btcusd
224,2019-09-01,Neutral,b rt right now 0 008 digibyte at the current market cap is equivalent to bitcoin when it was at 6 00 btc will eventua xe2 x80 xa6
225,2019-09-01,Neutral,b new flash alert long bitcoin btc at us 9782 13 signalled at 2019 09 01t23 00 00
226,2019-09-01,Neutral,b btcusd market 1h timeframe on september 1 at 22 00 utc is bullish cryptocurrency bitcoin btc crypto xe2 x80 xa6
227,2019-09-01,Positive,b top 5 cryptocurrencies n alert time 2019 09 02 02 00 56 n bitcoin 9 782 127 n ethereum 172 275 n xrp 0 259 xe2 x80 xa6
228,2019-09-01,Neutral,b xe2 x8f xb0 02 00 n xe2 x82 xbf bitcoin 9 803 9216 n bitcoin btc btcusd
229,2019-09-01,Neutral,b pre xc3 xa7os bank to crypto n nbitcoin r 41 855 79 nbitcoin cash r 1 302 64 nethereum r 760 79 nsmartcash r 0 02 nzcor xe2 x80 xa6
230,2019-09-01,Neutral,b pre xc3 xa7os bank to crypto n nbitcoin r 41 855 79 nbitcoin cash r 1 302 64 nethereum r 760 79 nsmartcash r 0 02 nzcor xe2 x80 xa6
231,2019-09-01,Neutral,b bitcoin btc nprice 9 790 53 nchange in 1h 0 72 nmarket cap 175 350 717 847 00 nranking 1 n bitcoin btc
232,2019-09-01,Neutral,b according to metcalfe xe2 x80 x99s law ethereum xe2 x80 x98 price should be around 358 00 as of statistics from 8 31 2019 n n ethereum xe2 x80 xa6
233,2019-09-01,Neutral,b rt i wish i had kept my 1 700 btc 0 06 instead of selling them at 0 30 now that they re 8 00 bitcoin
234,2019-09-01,Neutral,b btc 9718 26 up 97 08 1 00 in the last hour bitcoin bitsmart
235,2019-09-01,Positive,b top 5 cryptocurrencies n alert time 2019 09 02 01 00 56 n bitcoin 9 713 320 n ethereum 171 681 n xrp 0 258 xe2 x80 xa6
236,2019-09-01,Neutral,b btcusd market 1h timeframe on september 1 at 21 00 utc is bullish cryptocurrency bitcoin btc crypto xe2 x80 xa6
237,2019-09-01,Neutral,b sun 1 sep 23 00 05 west 2019 and the price of bitcoin is 9718 26 usd and this coin has a circulating supply of 17910187 coins
238,2019-09-01,Neutral,b xe2 x8f xb0 01 00 n xe2 x82 xbf bitcoin 9 615 3846 n bitcoin btc btcusd
239,2019-09-01,Neutral,b bitcoin btc nprice 9 718 26 nchange in 1h 0 97 nmarket cap 174 055 918 835 00 nranking 1 n bitcoin btc
240,2019-09-01,Neutral,b bitcoin 9 686 50 n 0 38 36 50 nhigh 9 850 00 nlow 9 532 47 nvolume 71 n n btc btc bitcoin
241,2019-09-01,Positive,b top 5 cryptocurrencies n alert time 2019 09 02 00 50 03 n bitcoin 9 706 013 n ethereum 171 988 n xrp 0 258 xe2 x80 xa6
242,2019-09-01,Positive,b top 5 cryptocurrencies n alert time 2019 09 02 00 40 02 n bitcoin 9 701 011 n ethereum 171 178 n xrp 0 258 xe2 x80 xa6
243,2019-09-01,Positive,b top 5 cryptocurrencies n alert time 2019 09 02 00 30 05 n bitcoin 9 655 342 n ethereum 170 903 n xrp 0 258 xe2 x80 xa6
244,2019-09-01,Positive,b top 5 cryptocurrencies n alert time 2019 09 02 00 20 02 n bitcoin 9 647 471 n ethereum 170 746 n xrp 0 258 xe2 x80 xa6
245,2019-09-01,Neutral,b defender i bought aapl in late xe2 x80 x9899 and early xe2 x80 x980 xe2 x80 xa6
246,2019-09-01,Positive,b top 5 cryptocurrencies n alert time 2019 09 02 00 10 02 n bitcoin 9 635 776 n ethereum 170 637 n xrp 0 258 xe2 x80 xa6
247,2019-09-01,Neutral,b top 5 crypto losers n alert time 2019 09 02 00 00 55 n zeuscrowdfunding 0 000 n phantomx 0 000 n ebcoin 0 000 xe2 x80 xa6
248,2019-09-01,Positive,b top 5 cryptocurrencies n alert time 2019 09 02 00 00 54 n bitcoin 9 621 183 n ethereum 170 588 n xrp 0 257 xe2 x80 xa6
249,2019-09-01,Neutral,b btcusd market 1h timeframe on september 1 at 20 00 utc is bullish cryptocurrency bitcoin btc crypto xe2 x80 xa6
250,2019-09-01,Neutral,b xe2 x8f xb0 00 00 n xe2 x82 xbf bitcoin 9 615 3846 n bitcoin btc btcusd
251,2019-09-01,Neutral,b bitcoin 9 601 95 n 1 27 120 49 nhigh 9 675 00 nlow 9 481 46 nvolume 52 n n btc btc bitcoin
252,2019-09-01,Neutral,b fudd we bought 2 tix to on sale the other day nfor 40 00 nand paid a whopping 09 cents nin outrageous bitcoin fees xf0 x9f x98 x82
253,2019-09-01,Neutral,b rt on sept 6 our warehouse will begin offering secure storage of customer bitcoin to prepare for the launch of bakkt bitcoin daily xe2 x80 xa6
254,2019-09-01,Neutral,b rt right now 0 008 digibyte at the current market cap is equivalent to bitcoin when it was at 6 00 btc will eventua xe2 x80 xa6
255,2019-09-01,Neutral,b 1 btc bitcoin quotes n 9626 63 9637 00 bitstamp n 9628 62 9629 00 kraken n xe2 x87 xa2 8 38 2 37
256,2019-09-01,Positive,b top 5 cryptocurrencies n alert time 2019 09 01 23 00 55 n bitcoin 9 634 379 n ethereum 171 047 n xrp 0 257 xe2 x80 xa6
257,2019-09-01,Neutral,b btcusd market 1h timeframe on september 1 at 19 00 utc is bullish cryptocurrency bitcoin btc crypto xe2 x80 xa6
258,2019-09-01,Neutral,b xe2 x8f xb0 23 00 n xe2 x82 xbf bitcoin 9 615 3846 n bitcoin btc btcusd
259,2019-09-01,Neutral,b bitcoin 9 630 79 n 0 70 66 59 nhigh 9 675 00 nlow 9 442 64 nvolume 68 n n btc btc bitcoin
260,2019-09-01,Neutral,b rt xe2 x9c x85financial markets online bitcoin investment is xf0 x9f x92 xaf guarantee xe2 x9c x85 n xf0 x9f x92 xb0 invest 500 and earn 3 500 00 n xf0 x9f x92 xb0invest 1000 and e xe2 x80 xa6
261,2019-09-01,Neutral,b rt current bitcoin price 10002 05 includes sum of forks btc 9597 00 bch 277 11 0 0289 btc bsv 127 93 0 xe2 x80 xa6
262,2019-09-01,Neutral,b airdrop brikcoin nestimated value 10 00 ntoken value 840 brik n xf0 x9f x8c x90 forget to join our xe2 x80 xa6
263,2019-09-01,Neutral,b rt me only 2 days left n xe2 x9a xa1 xef xb8 x8f get 50 worth of waves xe2 x9a xa1 xef xb8 x8f n n xf0 x9f x92 x83 follow us me n xf0 x9f x92 x83 retweet and comment this tweet n xf0 x9f x92 x83 telegram
264,2019-09-01,Neutral,b btcusd market 1h timeframe on september 1 at 18 00 utc is bullish cryptocurrency bitcoin btc crypto xe2 x80 xa6
265,2019-09-01,Positive,b top 5 cryptocurrencies prices n n xf0 x9f x94 xbb btc 9 614 82 bitcoin 0 00 n xe2 xac x86 xef xb8 x8f eth 170 40 ethereum 0 01 n xe2 xac x86 xef xb8 x8f xrp 0 256 xe2 x80 xa6
266,2019-09-01,Neutral,b xe2 x8f xb0 22 00 n xe2 x82 xbf bitcoin 9 615 3846 n bitcoin btc btcusd
267,2019-09-01,Neutral,b bitcoin btc nprice 9 619 01 nchange in 1h 0 08 nmarket cap 172 276 075 951 00 nranking 1 n bitcoin btc
268,2019-09-01,Neutral,b bitcoin 9 598 65 n 0 34 32 38 nhigh 9 675 00 nlow 9 442 64 nvolume 69 n n btc btc bitcoin
269,2019-09-01,Positive,b can someone spot me 450 00 in btc i have to buy more modelo xf0 x9f x92 xaf xf0 x9f x92 x80 n nbc1qg5vmfy3pvy3x85y27vy78e7q2n99nx3dy9zzgw xe2 x80 xa6
270,2019-09-01,Neutral,b current bitcoin price 10020 06 includes sum of forks btc 9612 00 bch 280 12 0 0291 btc bsv 127 95 0 0133 btc
271,2019-09-01,Neutral,b 1 btc price bitstamp 9620 00 usd coinbase usd btc bitcoin 2019 09 01 14 10
272,2019-09-01,Neutral,b rt netcurrency index nci 30 top gainers last 24 hours 3 00 pm utc 1 sep n nnci benchmark 2nd round ieo on vindax exchan xe2 x80 xa6
273,2019-09-01,Neutral,b rt right now 0 008 digibyte at the current market cap is equivalent to bitcoin when it was at 6 00 btc will eventua xe2 x80 xa6
274,2019-09-01,Neutral,b fluctuation of major coins past 1 h n n xf0 x9f x94 xa5 xe2 xa4 xb4 btc bitcoin 0 23 n xf0 x9f x94 xa5 xe2 xa4 xb4 eth ethereum 0 24 n xf0 x9f x94 xa5 xe2 xa4 xb4 xrp xrp 0 00 n xf0 x9f x92 xa7 xe2 xa4 xb5 xlm xe2 x80 xa6
275,2019-09-01,Neutral,b 1 btc bitcoin quotes n 9602 70 9612 04 bitstamp n 9602 00 9603 21 kraken n xe2 x87 xa2 10 04 0 51
276,2019-09-01,Positive,b top 5 cryptocurrencies n alert time 2019 09 01 21 00 55 n bitcoin 9 611 396 n ethereum 170 264 n xrp 0 256 xe2 x80 xa6
277,2019-09-01,Neutral,b btcusd market 1h timeframe on september 1 at 17 00 utc is bullish cryptocurrency bitcoin btc crypto xe2 x80 xa6
278,2019-09-01,Neutral,b 01sep2019 18 00 utc bitcoin blockchain status last 24h 156 blocks mined 881 789 btc output 301 652 transactions
279,2019-09-01,Neutral,b 01sep2019 18 00 utc bitcoin live spots xbtusd 9 605 65000 xbteur 8 749 20000 xe2 x82 xac
280,2019-09-01,Neutral,b xe2 x8f xb0 21 00 n xe2 x82 xbf bitcoin 9 615 3846 n bitcoin btc btcusd
281,2019-09-01,Neutral,b bitcoin btc nprice 9 611 50 nchange in 1h 0 1 nmarket cap 172 140 831 477 00 nranking 1 n bitcoin btc
282,2019-09-01,Neutral,b bitcoin 9 588 08 n 0 07 6 89 nhigh 9 675 00 nlow 9 442 64 nvolume 69 n n btc btc bitcoin
283,2019-09-01,Neutral,b rt right now 0 008 digibyte at the current market cap is equivalent to bitcoin when it was at 6 00 btc will eventua xe2 x80 xa6
284,2019-09-01,Neutral,b xf0 x9f x93 xa2 every hour past 00 and 30 we will tweet cryptocurrency market report in usd and every hour past 15 and 45 we wil xe2 x80 xa6
285,2019-09-01,Positive,b ethereum 2017 eth 999 silver amp 24k gold physcial bitcoin 21 100 casper rare 165 00 0 bids end date sunday se xe2 x80 xa6
286,2019-09-01,Positive,b top 5 cryptocurrencies n alert time 2019 09 01 20 00 52 n bitcoin 9 602 611 n ethereum 170 177 n xrp 0 255 xe2 x80 xa6
287,2019-09-01,Neutral,b xe2 x8f xb0 20 00 n xe2 x82 xbf bitcoin 9 615 3846 n bitcoin btc btcusd
288,2019-09-01,Neutral,b pre xc3 xa7os bank to crypto n nbitcoin r 41 062 71 nbitcoin cash r 1 278 97 nethereum r 750 79 nsmartcash r 0 02 nzcor xe2 x80 xa6
289,2019-09-01,Neutral,b pre xc3 xa7os bank to crypto n nbitcoin r 41 062 71 nbitcoin cash r 1 278 97 nethereum r 750 79 nsmartcash r 0 02 nzcor xe2 x80 xa6
290,2019-09-01,Neutral,b bitcoin 9 568 84 n 0 23 22 16 nhigh 9 675 00 nlow 9 442 64 nvolume 61 n n btc btc bitcoin
291,2019-09-01,Neutral,b rt netcurrency index nci 30 top gainers last 24 hours 3 00 pm utc 1 sep n nnci benchmark 2nd round ieo on vindax exchan xe2 x80 xa6
292,2019-09-01,Neutral,b rt netcurrency index nci 30 top gainers last 24 hours 3 00 pm utc 1 sep n nnci benchmark 2nd round ieo on vindax exchan xe2 x80 xa6
293,2019-09-01,Neutral,b rt checkmatey tomorrow at 19 00 utc i will be delivering episode 4 of the bitcoin analytics masterclass n nthis session xe2 x80 xa6
294,2019-09-01,Neutral,b tomorrow at 19 00 utc i will be delivering episode 4 of the bitcoin analytics masterclass n nthis se xe2 x80 xa6
295,2019-09-01,Neutral,b rt netcurrency index nci 30 top gainers last 24 hours 3 00 pm utc 1 sep n nnci benchmark 2nd round ieo on vindax exchan xe2 x80 xa6
296,2019-09-01,Neutral,b rt netcurrency index nci 30 top gainers last 24 hours 3 00 pm utc 1 sep n nnci benchmark 2nd round ieo on vindax exchan xe2 x80 xa6
297,2019-09-01,Neutral,b rt netcurrency index nci 30 top gainers last 24 hours 3 00 pm utc 1 sep n nnci benchmark 2nd round ieo on vindax exchan xe2 x80 xa6
298,2019-09-01,Neutral,b the bitcoinpizza would be worth us 0 00 right now down in the last 24 hours bitcoin
299,2019-09-01,Neutral,b 1 btc bitcoin quotes n 9617 12 9625 50 bitstamp n 9623 50 9626 95 kraken n xe2 x87 xa2 2 00 9 83
300,2019-09-01,Positive,b top 5 cryptocurrencies n alert time 2019 09 01 19 00 59 n bitcoin 9 613 519 n ethereum 170 690 n xrp 0 256 xe2 x80 xa6
301,2019-09-01,Neutral,b btcusd market 1h timeframe on september 1 at 15 00 utc is bullish cryptocurrency bitcoin btc crypto xe2 x80 xa6
302,2019-09-01,Neutral,b xe2 x8f xb0 19 00 n xe2 x82 xbf bitcoin 9 615 3846 n bitcoin btc btcusd
303,2019-09-01,Neutral,b bitcoin btc nprice 9 616 06 nchange in 1h 0 08 nmarket cap 172 221 136 764 00 nranking 1 n bitcoin btc
304,2019-09-01,Neutral,b bitcoin 9 616 00 n 0 46 44 18 nhigh 9 675 00 nlow 9 442 64 nvolume 66 n n btc btc bitcoin
305,2019-09-01,Neutral,b this week bitcoin price started a slow and steady decline from the usd 10 500 resistance area btc usd is curr xe2 x80 xa6
306,2019-09-01,Neutral,b rt netcurrency index nci 30 top gainers last 24 hours 3 00 pm utc 1 sep n nnci benchmark 2nd round ieo on vindax exchan xe2 x80 xa6
307,2019-09-01,Neutral,b i wish i had kept my 1 700 btc 0 06 instead of selling them at 0 30 now they re 8 00 bitcoin greg schoen 2011 xf0 x9f x98 x82
308,2019-09-01,Neutral,b rt xf0 x9f x8e x89competition time xf0 x9f x8e x89 n nfancy yourself a wizard on the charts xf0 x9f xa7 x99 xe2 x80 x8d xe2 x99 x82 xef xb8 x8fguess the usd price of bitcoin a week from now on frid xe2 x80 xa6
309,2019-09-01,Neutral,b current bitcoin price 10002 05 includes sum of forks btc 9597 00 bch 277 11 0 0289 btc bsv 127 93 0 0133 btc
310,2019-09-01,Neutral,b rt netcurrency index nci 30 top gainers last 24 hours 3 00 pm utc 1 sep n nnci benchmark 2nd round ieo on vindax exchan xe2 x80 xa6
311,2019-09-01,Positive,b 1 2 nbiggest gainers top 5 n name symbol price 1h n n 1 the currency analyt xe2 x80 xa6
312,2019-09-01,Neutral,b netcurrency index nci 30 top gainers last 24 hours 3 00 pm utc 1 sep n nnci benchmark 2nd round ieo on vindax ex xe2 x80 xa6
313,2019-09-01,Neutral,b netcurrency index nci 30 top gainers last 24 hours 3 00 pm utc 1 sep n nnci benchmark 2nd round ieo on vindax ex xe2 x80 xa6
314,2019-09-01,Neutral,b netcurrency index nci 30 top gainers last 24 hours 3 00 pm utc 1 sep n nnci benchmark 2nd round ieo on vindax ex xe2 x80 xa6
315,2019-09-01,Neutral,b btcusd 9587 42 nprice change 1 hour 0 08 1 day 0 00 1 week 4 58 n9 1 2019 4 07 pm n nreal time bitcoin price xe2 x80 xa6
316,2019-09-01,Neutral,b hlx vaultmex price alert n time 2019 09 01 18 00 53 n hlx btc n change n instaairdrop cryptocurrency bitcoin xe2 x80 xa6
317,2019-09-01,Positive,b top 5 cryptocurrencies n alert time 2019 09 01 18 00 52 n bitcoin 9 610 529 n ethereum 170 713 n xrp 0 256 xe2 x80 xa6
318,2019-09-01,Neutral,b rt right now 0 008 digibyte at the current market cap is equivalent to bitcoin when it was at 6 00 btc will eventua xe2 x80 xa6
319,2019-09-01,Neutral,b xe2 x8f xb0 18 00 n xe2 x82 xbf bitcoin 9 615 3846 n bitcoin btc btcusd
320,2019-09-01,Neutral,b bitcoin btc nprice 9 615 32 nchange in 1h 0 14 nmarket cap 172 207 218 035 00 nranking 1 n bitcoin btc
321,2019-09-01,Neutral,b bitcoin 9 578 38 n 0 01 0 76 nhigh 9 675 00 nlow 9 442 64 nvolume 78 n n btc btc bitcoin
322,2019-09-01,Neutral,b rt right now 0 008 digibyte at the current market cap is equivalent to bitcoin when it was at 6 00 btc will eventua xe2 x80 xa6
323,2019-09-01,Positive,b rt dear vinex community nwe are pleased to announce that veil trading deposit withdrawal service will be resumed on vinex ex xe2 x80 xa6
324,2019-09-01,Neutral,b one bitcoin now worth 9597 00 high 9682 730 low 9443 190 market cap 171 879 billion bitcoin
